Freq.	I(R1)
1.11943788346709e+009	(-4.60869913995493e+001dB,9.12708203313854e+001°)
1.12201845430190e+009	(-4.61221109137717e+001dB,9.11768514679851e+001°)
1.12460497396686e+009	(-4.61566536461298e+001dB,9.10841019387417e+001°)
1.12719745617545e+009	(-4.61906289269930e+001dB,9.09925408604643e+001°)
1.12979591467273e+009	(-4.62240458748520e+001dB,9.09021383400683e+001°)
1.13240036323549e+009	(-4.62569134024721e+001dB,9.08128654354269e+001°)
1.13501081567225e+009	(-4.62892402228343e+001dB,9.07246941180499e+001°)
1.13762728582337e+009	(-4.63210348548722e+001dB,9.06375972374924e+001°)
1.14024978756110e+009	(-4.63523056290127e+001dB,9.05515484874005e+001°)
1.14287833478971e+009	(-4.63830606925285e+001dB,9.04665223731076e+001°)
1.14551294144547e+009	(-4.64133080147088e+001dB,9.03824941807017e+001°)
1.14815362149682e+009	(-4.64430553918557e+001dB,9.02994399474838e+001°)
1.15080038894437e+009	(-4.64723104521131e+001dB,9.02173364337489e+001°)
1.15345325782103e+009	(-4.65010806601341e+001dB,9.01361610958194e+001°)
1.15611224219203e+009	(-4.65293733215929e+001dB,9.00558920602675e+001°)
1.15877735615506e+009	(-4.65571955875480e+001dB,8.99765080992669e+001°)
1.16144861384028e+009	(-4.65845544586608e+001dB,8.98979886070163e+001°)
1.16412602941042e+009	(-4.66114567892767e+001dB,8.98203135771814e+001°)
1.16680961706090e+009	(-4.66379092913727e+001dB,8.97434635813048e+001°)
1.16949939101980e+009	(-4.66639185383766e+001dB,8.96674197481356e+001°)
1.17219536554806e+009	(-4.66894909688636e+001dB,8.95921637438346e+001°)
1.17489755493946e+009	(-4.67146328901328e+001dB,8.95176777530111e+001°)
1.17760597352074e+009	(-4.67393504816706e+001dB,8.94439444605527e+001°)
1.18032063565166e+009	(-4.67636497985032e+001dB,8.93709470342077e+001°)
1.18304155572510e+009	(-4.67875367744425e+001dB,8.92986691078874e+001°)
1.18576874816709e+009	(-4.68110172252307e+001dB,8.92270947656502e+001°)
1.18850222743695e+009	(-4.68340968515856e+001dB,8.91562085263390e+001°)
1.19124200802731e+009	(-4.68567812421509e+001dB,8.90859953288388e+001°)
1.19398810446420e+009	(-4.68790758763549e+001dB,8.90164405179269e+001°)
1.19674053130717e+009	(-4.69009861271813e+001dB,8.89475298306873e+001°)
1.19949930314931e+009	(-4.69225172638545e+001dB,8.88792493834651e+001°)
1.20226443461734e+009	(-4.69436744544423e+001dB,8.88115856593335e+001°)
1.20503594037173e+009	(-4.69644627683805e+001dB,8.87445254960533e+001°)
1.20781383510671e+009	(-4.69848871789198e+001dB,8.86780560744991e+001°)
1.21059813355041e+009	(-4.70049525655001e+001dB,8.86121649075356e+001°)
1.21338885046491e+009	(-4.70246637160530e+001dB,8.85468398293192e+001°)
1.21618600064630e+009	(-4.70440253292353e+001dB,8.84820689850099e+001°)
1.21898959892480e+009	(-4.70630420165972e+001dB,8.84178408208732e+001°)
1.22179966016480e+009	(-4.70817183046853e+001dB,8.83541440747561e+001°)
1.22461619926498e+009	(-4.71000586370850e+001dB,8.82909677669197e+001°)
1.22743923115834e+009	(-4.71180673764020e+001dB,8.82283011912146e+001°)
1.23026877081231e+009	(-4.71357488061873e+001dB,8.81661339065825e+001°)
1.23310483322884e+009	(-4.71531071328051e+001dB,8.81044557288719e+001°)
1.23594743344444e+009	(-4.71701464872484e+001dB,8.80432567229532e+001°)
1.23879658653030e+009	(-4.71868709269014e+001dB,8.79825271951207e+001°)
1.24165230759234e+009	(-4.72032844372523e+001dB,8.79222576857701e+001°)
1.24451461177131e+009	(-4.72193909335569e+001dB,8.78624389623400e+001°)
1.24738351424287e+009	(-4.72351942624560e+001dB,8.78030620125048e+001°)
1.25025903021765e+009	(-4.72506982035465e+001dB,8.77441180376113e+001°)
1.25314117494134e+009	(-4.72659064709090e+001dB,8.76855984463465e+001°)
1.25602996369480e+009	(-4.72808227145932e+001dB,8.76274948486285e+001°)
1.25892541179409e+009	(-4.72954505220612e+001dB,8.75697990497115e+001°)
1.26182753459060e+009	(-4.73097934195922e+001dB,8.75125030444954e+001°)
1.26473634747108e+009	(-4.73238548736477e+001dB,8.74555990120320e+001°)
1.26765186585777e+009	(-4.73376382922001e+001dB,8.73990793102215e+001°)
1.27057410520847e+009	(-4.73511470260245e+001dB,8.73429364706885e+001°)
1.27350308101659e+009	(-4.73643843699566e+001dB,8.72871631938342e+001°)
1.27643880881127e+009	(-4.73773535641158e+001dB,8.72317523440551e+001°)
1.27938130415745e+009	(-4.73900577950960e+001dB,8.71766969451221e+001°)
1.28233058265595e+009	(-4.74025001971246e+001dB,8.71219901757158e+001°)
1.28528665994354e+009	(-4.74146838531910e+001dB,8.70676253651088e+001°)
1.28824955169306e+009	(-4.74266117961447e+001dB,8.70135959889921e+001°)
1.29121927361346e+009	(-4.74382870097651e+001dB,8.69598956654384e+001°)
1.29419584144991e+009	(-4.74497124298032e+001dB,8.69065181509978e+001°)
1.29717927098388e+009	(-4.74608909449964e+001dB,8.68534573369208e+001°)
1.30016957803321e+009	(-4.74718253980563e+001dB,8.68007072455039e+001°)
1.30316677845222e+009	(-4.74825185866319e+001dB,8.67482620265523e+001°)
1.30617088813176e+009	(-4.74929732642475e+001dB,8.66961159539572e+001°)
1.30918192299933e+009	(-4.75031921412170e+001dB,8.66442634223813e+001°)
1.31219989901912e+009	(-4.75131778855347e+001dB,8.65926989440502e+001°)
1.31522483219216e+009	(-4.75229331237439e+001dB,8.65414171456449e+001°)
1.31825673855633e+009	(-4.75324604417831e+001dB,8.64904127652919e+001°)
1.32129563418650e+009	(-4.75417623858115e+001dB,8.64396806496477e+001°)
1.32434153519458e+009	(-4.75508414630136e+001dB,8.63892157510734e+001°)
1.32739445772966e+009	(-4.75597001423840e+001dB,8.63390131248977e+001°)
1.33045441797801e+009	(-4.75683408554927e+001dB,8.62890679267631e+001°)
1.33352143216324e+009	(-4.75767659972313e+001dB,8.62393754100543e+001°)
1.33659551654636e+009	(-4.75849779265415e+001dB,8.61899309234044e+001°)
1.33967668742585e+009	(-4.75929789671255e+001dB,8.61407299082773e+001°)
1.34276496113778e+009	(-4.76007714081390e+001dB,8.60917678966228e+001°)
1.34586035405587e+009	(-4.76083575048674e+001dB,8.60430405086021e+001°)
1.34896288259157e+009	(-4.76157394793866e+001dB,8.59945434503813e+001°)
1.35207256319420e+009	(-4.76229195212066e+001dB,8.59462725119907e+001°)
1.35518941235095e+009	(-4.76298997879009e+001dB,8.58982235652476e+001°)
1.35831344658707e+009	(-4.76366824057200e+001dB,8.58503925617400e+001°)
1.36144468246587e+009	(-4.76432694701917e+001dB,8.58027755308697e+001°)
1.36458313658884e+009	(-4.76496630467057e+001dB,8.57553685779522e+001°)
1.36772882559577e+009	(-4.76558651710855e+001dB,8.57081678823720e+001°)
1.37088176616477e+009	(-4.76618778501469e+001dB,8.56611696957918e+001°)
1.37404197501243e+009	(-4.76677030622432e+001dB,8.56143703404117e+001°)
1.37720946889386e+009	(-4.76733427577978e+001dB,8.55677662072803e+001°)
1.38038426460280e+009	(-4.76787988598250e+001dB,8.55213537546520e+001°)
1.38356637897170e+009	(-4.76840732644382e+001dB,8.54751295063924e+001°)
1.38675582887180e+009	(-4.76891678413469e+001dB,8.54290900504281e+001°)
1.38995263121327e+009	(-4.76940844343423e+001dB,8.53832320372399e+001°)
1.39315680294522e+009	(-4.76988248617723e+001dB,8.53375521783986e+001°)
1.39636836105585e+009	(-4.77033909170047e+001dB,8.52920472451414e+001°)
1.39958732257253e+009	(-4.77077843688812e+001dB,8.52467140669880e+001°)
1.40281370456187e+009	(-4.77120069621607e+001dB,8.52015495303946e+001°)
1.40604752412983e+009	(-4.77160604179528e+001dB,8.51565505774448e+001°)
1.40928879842179e+009	(-4.77199464341415e+001dB,8.51117142045773e+001°)
1.41253754462267e+009	(-4.77236666858001e+001dB,8.50670374613466e+001°)
1.41579377995699e+009	(-4.77272228255961e+001dB,8.50225174492193e+001°)
1.41905752168900e+009	(-4.77306164841882e+001dB,8.49781513204006e+001°)
1.42232878712273e+009	(-4.77338492706142e+001dB,8.49339362766952e+001°)
1.42560759360210e+009	(-4.77369227726700e+001dB,8.48898695683956e+001°)
1.42889395851101e+009	(-4.77398385572813e+001dB,8.48459484932024e+001°)
1.43218789927345e+009	(-4.77425981708669e+001dB,8.48021703951725e+001°)
1.43548943335357e+009	(-4.77452031396940e+001dB,8.47585326636946e+001°)
1.43879857825576e+009	(-4.77476549702260e+001dB,8.47150327324920e+001°)
1.44211535152478e+009	(-4.77499551494632e+001dB,8.46716680786521e+001°)
1.44543977074584e+009	(-4.77521051452763e+001dB,8.46284362216805e+001°)
1.44877185354467e+009	(-4.77541064067319e+001dB,8.45853347225795e+001°)
1.45211161758765e+009	(-4.77559603644128e+001dB,8.45423611829513e+001°)
1.45545908058188e+009	(-4.77576684307299e+001dB,8.44995132441237e+001°)
1.45881426027526e+009	(-4.77592320002292e+001dB,8.44567885862983e+001°)
1.46217717445663e+009	(-4.77606524498907e+001dB,8.44141849277208e+001°)
1.46554784095582e+009	(-4.77619311394229e+001dB,8.43717000238714e+001°)
1.46892627764377e+009	(-4.77630694115498e+001dB,8.43293316666773e+001°)
1.47231250243263e+009	(-4.77640685922928e+001dB,8.42870776837438e+001°)
1.47570653327580e+009	(-4.77649299912467e+001dB,8.42449359376053e+001°)
1.47910838816811e+009	(-4.77656549018498e+001dB,8.42029043249944e+001°)
1.48251808514586e+009	(-4.77662446016489e+001dB,8.41609807761306e+001°)
1.48593564228691e+009	(-4.77667003525584e+001dB,8.41191632540249e+001°)
1.48936107771082e+009	(-4.77670234011153e+001dB,8.40774497538028e+001°)
1.49279440957890e+009	(-4.77672149787275e+001dB,8.40358383020439e+001°)
1.49623565609434e+009	(-4.77672763019185e+001dB,8.39943269561370e+001°)
1.49968483550228e+009	(-4.77672085725667e+001dB,8.39529138036515e+001°)
1.50314196608993e+009	(-4.77670129781397e+001dB,8.39115969617242e+001°)
1.50660706618665e+009	(-4.77666906919245e+001dB,8.38703745764605e+001°)
1.51008015416405e+009	(-4.77662428732527e+001dB,8.38292448223505e+001°)
1.51356124843611e+009	(-4.77656706677217e+001dB,8.37882059016988e+001°)
1.51705036745924e+009	(-4.77649752074113e+001dB,8.37472560440682e+001°)
1.52054752973240e+009	(-4.77641576110964e+001dB,8.37063935057366e+001°)
1.52405275379719e+009	(-4.77632189844550e+001dB,8.36656165691666e+001°)
1.52756605823797e+009	(-4.77621604202726e+001dB,8.36249235424883e+001°)
1.53108746168193e+009	(-4.77609829986429e+001dB,8.35843127589935e+001°)
1.53461698279920e+009	(-4.77596877871642e+001dB,8.35437825766422e+001°)
1.53815464030294e+009	(-4.77582758411322e+001dB,8.35033313775807e+001°)
1.54170045294946e+009	(-4.77567482037290e+001dB,8.34629575676710e+001°)
1.54525443953831e+009	(-4.77551059062091e+001dB,8.34226595760304e+001°)
1.54881661891238e+009	(-4.77533499680810e+001dB,8.33824358545832e+001°)
1.55238700995798e+009	(-4.77514813972863e+001dB,8.33422848776213e+001°)
1.55596563160497e+009	(-4.77495011903746e+001dB,8.33022051413756e+001°)
1.55955250282685e+009	(-4.77474103326756e+001dB,8.32621951635972e+001°)
1.56314764264085e+009	(-4.77452097984682e+001dB,8.32222534831479e+001°)
1.56675107010805e+009	(-4.77429005511459e+001dB,8.31823786596003e+001°)
1.57036280433345e+009	(-4.77404835433794e+001dB,8.31425692728466e+001°)
1.57398286446612e+009	(-4.77379597172767e+001dB,8.31028239227172e+001°)
1.57761126969925e+009	(-4.77353300045393e+001dB,8.30631412286058e+001°)
1.58124803927028e+009	(-4.77325953266161e+001dB,8.30235198291054e+001°)
1.58489319246101e+009	(-4.77297565948548e+001dB,8.29839583816508e+001°)
1.58854674859768e+009	(-4.77268147106499e+001dB,8.29444555621692e+001°)
1.59220872705107e+009	(-4.77237705655886e+001dB,8.29050100647394e+001°)
1.59587914723663e+009	(-4.77206250415933e+001dB,8.28656206012578e+001°)
1.59955802861456e+009	(-4.77173790110627e+001dB,8.28262859011115e+001°)
1.60324539068994e+009	(-4.77140333370092e+001dB,8.27870047108596e+001°)
1.60694125301277e+009	(-4.77105888731946e+001dB,8.27477757939203e+001°)
1.61064563517817e+009	(-4.77070464642631e+001dB,8.27085979302659e+001°)
1.61435855682638e+009	(-4.77034069458721e+001dB,8.26694699161237e+001°)
1.61808003764296e+009	(-4.76996711448204e+001dB,8.26303905636831e+001°)
1.62181009735882e+009	(-4.76958398791747e+001dB,8.25913587008103e+001°)
1.62554875575038e+009	(-4.76919139583929e+001dB,8.25523731707674e+001°)
1.62929603263962e+009	(-4.76878941834467e+001dB,8.25134328319394e+001°)
1.63305194789423e+009	(-4.76837813469405e+001dB,8.24745365575651e+001°)
1.63681652142770e+009	(-4.76795762332293e+001dB,8.24356832354753e+001°)
1.64058977319943e+009	(-4.76752796185345e+001dB,8.23968717678357e+001°)
1.64437172321482e+009	(-4.76708922710569e+001dB,8.23581010708953e+001°)
1.64816239152540e+009	(-4.76664149510886e+001dB,8.23193700747407e+001°)
1.65196179822891e+009	(-4.76618484111228e+001dB,8.22806777230544e+001°)
1.65576996346942e+009	(-4.76571933959614e+001dB,8.22420229728795e+001°)
1.65958690743745e+009	(-4.76524506428211e+001dB,8.22034047943884e+001°)
1.66341265037006e+009	(-4.76476208814376e+001dB,8.21648221706566e+001°)
1.66724721255095e+009	(-4.76427048341681e+001dB,8.21262740974409e+001°)
1.67109061431060e+009	(-4.76377032160917e+001dB,8.20877595829628e+001°)
1.67494287602633e+009	(-4.76326167351089e+001dB,8.20492776476961e+001°)
1.67880401812245e+009	(-4.76274460920386e+001dB,8.20108273241582e+001°)
1.68267406107036e+009	(-4.76221919807140e+001dB,8.19724076567065e+001°)
1.68655302538863e+009	(-4.76168550880766e+001dB,8.19340177013389e+001°)
1.69044093164315e+009	(-4.76114360942691e+001dB,8.18956565254978e+001°)
1.69433780044722e+009	(-4.76059356727263e+001dB,8.18573232078786e+001°)
1.69824365246163e+009	(-4.76003544902645e+001dB,8.18190168382415e+001°)
1.70215850839484e+009	(-4.75946932071700e+001dB,8.17807365172282e+001°)
1.70608238900301e+009	(-4.75889524772853e+001dB,8.17424813561804e+001°)
1.71001531509017e+009	(-4.75831329480948e+001dB,8.17042504769645e+001°)
1.71395730750831e+009	(-4.75772352608085e+001dB,8.16660430117970e+001°)
1.71790838715747e+009	(-4.75712600504443e+001dB,8.16278581030753e+001°)
1.72186857498589e+009	(-4.75652079459094e+001dB,8.15896949032117e+001°)
1.72583789199009e+009	(-4.75590795700803e+001dB,8.15515525744696e+001°)
1.72981635921499e+009	(-4.75528755398812e+001dB,8.15134302888037e+001°)
1.73380399775402e+009	(-4.75465964663613e+001dB,8.14753272277039e+001°)
1.73780082874926e+009	(-4.75402429547712e+001dB,8.14372425820406e+001°)
1.74180687339150e+009	(-4.75338156046373e+001dB,8.13991755519149e+001°)
1.74582215292039e+009	(-4.75273150098362e+001dB,8.13611253465103e+001°)
1.74984668862454e+009	(-4.75207417586665e+001dB,8.13230911839478e+001°)
1.75388050184164e+009	(-4.75140964339211e+001dB,8.12850722911444e+001°)
1.75792361395857e+009	(-4.75073796129564e+001dB,8.12470679036731e+001°)
1.76197604641151e+009	(-4.75005918677627e+001dB,8.12090772656267e+001°)
1.76603782068605e+009	(-4.74937337650312e+001dB,8.11710996294835e+001°)
1.77010895831730e+009	(-4.74868058662219e+001dB,8.11331342559760e+001°)
1.77418948089005e+009	(-4.74798087276292e+001dB,8.10951804139619e+001°)
1.77827941003880e+009	(-4.74727429004471e+001dB,8.10572373802977e+001°)
1.78237876744797e+009	(-4.74656089308329e+001dB,8.10193044397143e+001°)
1.78648757485193e+009	(-4.74584073599707e+001dB,8.09813808846958e+001°)
1.79060585403517e+009	(-4.74511387241329e+001dB,8.09434660153594e+001°)
1.79473362683241e+009	(-4.74438035547419e+001dB,8.09055591393389e+001°)
1.79887091512867e+009	(-4.74364023784298e+001dB,8.08676595716693e+001°)
1.80301774085945e+009	(-4.74289357170980e+001dB,8.08297666346738e+001°)
1.80717412601080e+009	(-4.74214040879753e+001dB,8.07918796578537e+001°)
1.81134009261948e+009	(-4.74138080036757e+001dB,8.07539979777791e+001°)
1.81551566277301e+009	(-4.74061479722546e+001dB,8.07161209379826e+001°)
1.81970085860986e+009	(-4.73984244972652e+001dB,8.06782478888547e+001°)
1.82389570231951e+009	(-4.73906380778129e+001dB,8.06403781875406e+001°)
1.82810021614262e+009	(-4.73827892086097e+001dB,8.06025111978401e+001°)
1.83231442237109e+009	(-4.73748783800275e+001dB,8.05646462901080e+001°)
1.83653834334822e+009	(-4.73669060781506e+001dB,8.05267828411573e+001°)
1.84077200146883e+009	(-4.73588727848274e+001dB,8.04889202341636e+001°)
1.84501541917935e+009	(-4.73507789777217e+001dB,8.04510578585715e+001°)
1.84926861897795e+009	(-4.73426251303626e+001dB,8.04131951100029e+001°)
1.85353162341468e+009	(-4.73344117121943e+001dB,8.03753313901665e+001°)
1.85780445509157e+009	(-4.73261391886246e+001dB,8.03374661067691e+001°)
1.86208713666274e+009	(-4.73178080210734e+001dB,8.02995986734290e+001°)
1.86637969083454e+009	(-4.73094186670198e+001dB,8.02617285095898e+001°)
1.87068214036567e+009	(-4.73009715800487e+001dB,8.02238550404376e+001°)
1.87499450806729e+009	(-4.72924672098972e+001dB,8.01859776968173e+001°)
1.87931681680314e+009	(-4.72839060024998e+001dB,8.01480959151527e+001°)
1.88364908948967e+009	(-4.72752884000332e+001dB,8.01102091373665e+001°)
1.88799134909616e+009	(-4.72666148409600e+001dB,8.00723168108024e+001°)
1.89234361864485e+009	(-4.72578857600728e+001dB,8.00344183881483e+001°)
1.89670592121102e+009	(-4.72491015885366e+001dB,7.99965133273612e+001°)
1.90107827992317e+009	(-4.72402627539310e+001dB,7.99586010915928e+001°)
1.90546071796312e+009	(-4.72313696802922e+001dB,7.99206811491178e+001°)
1.90985325856611e+009	(-4.72224227881539e+001dB,7.98827529732609e+001°)
1.91425592502095e+009	(-4.72134224945873e+001dB,7.98448160423282e+001°)
1.91866874067016e+009	(-4.72043692132419e+001dB,7.98068698395375e+001°)
1.92309172891003e+009	(-4.71952633543840e+001dB,7.97689138529508e+001°)
1.92752491319080e+009	(-4.71861053249362e+001dB,7.97309475754078e+001°)
1.93196831701679e+009	(-4.71768955285152e+001dB,7.96929705044605e+001°)
1.93642196394647e+009	(-4.71676343654696e+001dB,7.96549821423090e+001°)
1.94088587759264e+009	(-4.71583222329173e+001dB,7.96169819957386e+001°)
1.94536008162253e+009	(-4.71489595247822e+001dB,7.95789695760572e+001°)
1.94984459975791e+009	(-4.71395466318299e+001dB,7.95409443990351e+001°)
1.95433945577526e+009	(-4.71300839417042e+001dB,7.95029059848449e+001°)
1.95884467350585e+009	(-4.71205718389618e+001dB,7.94648538580022e+001°)
1.96336027683591e+009	(-4.71110107051071e+001dB,7.94267875473085e+001°)
1.96788628970671e+009	(-4.71014009186265e+001dB,7.93887065857938e+001°)
1.97242273611472e+009	(-4.70917428550222e+001dB,7.93506105106611e+001°)
1.97696964011172e+009	(-4.70820368868456e+001dB,7.93124988632311e+001°)
1.98152702580496e+009	(-4.70722833837301e+001dB,7.92743711888888e+001°)
1.98609491735723e+009	(-4.70624827124237e+001dB,7.92362270370297e+001°)
1.99067333898705e+009	(-4.70526352368208e+001dB,7.91980659610087e+001°)
1.99526231496874e+009	(-4.70427413179939e+001dB,7.91598875180875e+001°)
1.99986186963260e+009	(-4.70328013142247e+001dB,7.91216912693857e+001°)
2.00447202736502e+009	(-4.70228155810352e+001dB,7.90834767798298e+001°)
2.00909281260859e+009	(-4.70127844712174e+001dB,7.90452436181058e+001°)
2.01372424986225e+009	(-4.70027083348639e+001dB,7.90069913566103e+001°)
2.01836636368142e+009	(-4.69925875193970e+001dB,7.89687195714044e+001°)
2.02301917867813e+009	(-4.69824223695980e+001dB,7.89304278421664e+001°)
2.02768271952114e+009	(-4.69722132276363e+001dB,7.88921157521472e+001°)
2.03235701093608e+009	(-4.69619604330970e+001dB,7.88537828881250e+001°)
2.03704207770558e+009	(-4.69516643230099e+001dB,7.88154288403616e+001°)
2.04173794466939e+009	(-4.69413252318765e+001dB,7.87770532025591e+001°)
2.04644463672453e+009	(-4.69309434916974e+001dB,7.87386555718172e+001°)
2.05116217882542e+009	(-4.69205194319996e+001dB,7.87002355485918e+001°)
2.05589059598400e+009	(-4.69100533798626e+001dB,7.86617927366535e+001°)
2.06062991326986e+009	(-4.68995456599453e+001dB,7.86233267430472e+001°)
2.06538015581038e+009	(-4.68889965945112e+001dB,7.85848371780527e+001°)
2.07014134879090e+009	(-4.68784065034545e+001dB,7.85463236551452e+001°)
2.07491351745476e+009	(-4.68677757043253e+001dB,7.85077857909569e+001°)
2.07969668710355e+009	(-4.68571045123543e+001dB,7.84692232052399e+001°)
2.08449088309714e+009	(-4.68463932404778e+001dB,7.84306355208274e+001°)
2.08929613085389e+009	(-4.68356421993616e+001dB,7.83920223635990e+001°)
2.09411245585074e+009	(-4.68248516974253e+001dB,7.83533833624435e+001°)
2.09893988362338e+009	(-4.68140220408660e+001dB,7.83147181492242e+001°)
2.10377843976633e+009	(-4.68031535336816e+001dB,7.82760263587434e+001°)
2.10862814993314e+009	(-4.67922464776938e+001dB,7.82373076287090e+001°)
2.11348903983650e+009	(-4.67813011725713e+001dB,7.81985615997003e+001°)
2.11836113524835e+009	(-4.67703179158519e+001dB,7.81597879151351e+001°)
2.12324446200007e+009	(-4.67592970029650e+001dB,7.81209862212371e+001°)
2.12813904598256e+009	(-4.67482387272537e+001dB,7.80821561670038e+001°)
2.13304491314642e+009	(-4.67371433799962e+001dB,7.80432974041752e+001°)
2.13796208950208e+009	(-4.67260112504273e+001dB,7.80044095872027e+001°)
2.14289060111991e+009	(-4.67148426257601e+001dB,7.79654923732185e+001°)
2.14783047413038e+009	(-4.67036377912059e+001dB,7.79265454220060e+001°)
2.15278173472422e+009	(-4.66923970299958e+001dB,7.78875683959699e+001°)
2.15774440915251e+009	(-4.66811206234007e+001dB,7.78485609601075e+001°)
2.16271852372686e+009	(-4.66698088507515e+001dB,7.78095227819799e+001°)
2.16770410481954e+009	(-4.66584619894589e+001dB,7.77704535316843e+001°)
2.17270117886359e+009	(-4.66470803150333e+001dB,7.77313528818260e+001°)
2.17770977235300e+009	(-4.66356641011040e+001dB,7.76922205074915e+001°)
2.18272991184284e+009	(-4.66242136194386e+001dB,7.76530560862218e+001°)
2.18776162394940e+009	(-4.66127291399618e+001dB,7.76138592979859e+001°)
2.19280493535029e+009	(-4.66012109307743e+001dB,7.75746298251553e+001°)
2.19785987278467e+009	(-4.65896592581711e+001dB,7.75353673524782e+001°)
2.20292646305330e+009	(-4.65780743866598e+001dB,7.74960715670548e+001°)
2.20800473301874e+009	(-4.65664565789790e+001dB,7.74567421583124e+001°)
2.21309470960548e+009	(-4.65548060961158e+001dB,7.74173788179817e+001°)
2.21819641980006e+009	(-4.65431231973235e+001dB,7.73779812400722e+001°)
2.22330989065124e+009	(-4.65314081401391e+001dB,7.73385491208497e+001°)
2.22843514927014e+009	(-4.65196611804006e+001dB,7.72990821588124e+001°)
2.23357222283037e+009	(-4.65078825722638e+001dB,7.72595800546689e+001°)
2.23872113856818e+009	(-4.64960725682195e+001dB,7.72200425113156e+001°)
2.24388192378260e+009	(-4.64842314191094e+001dB,7.71804692338146e+001°)
2.24905460583562e+009	(-4.64723593741436e+001dB,7.71408599293728e+001°)
2.25423921215227e+009	(-4.64604566809156e+001dB,7.71012143073197e+001°)
2.25943577022081e+009	(-4.64485235854195e+001dB,7.70615320790872e+001°)
2.26464430759289e+009	(-4.64365603320651e+001dB,7.70218129581893e+001°)
2.26986485188366e+009	(-4.64245671636937e+001dB,7.69820566602010e+001°)
2.27509743077190e+009	(-4.64125443215940e+001dB,7.69422629027392e+001°)
2.28034207200025e+009	(-4.64004920455168e+001dB,7.69024314054429e+001°)
2.28559880337526e+009	(-4.63884105736905e+001dB,7.68625618899539e+001°)
2.29086765276761e+009	(-4.63763001428362e+001dB,7.68226540798979e+001°)
2.29614864811219e+009	(-4.63641609881821e+001dB,7.67827077008663e+001°)
2.30144181740834e+009	(-4.63519933434783e+001dB,7.67427224803971e+001°)
2.30674718871990e+009	(-4.63397974410114e+001dB,7.67026981479579e+001°)
2.31206479017542e+009	(-4.63275735116185e+001dB,7.66626344349274e+001°)
2.31739464996831e+009	(-4.63153217847016e+001dB,7.66225310745781e+001°)
2.32273679635694e+009	(-4.63030424882411e+001dB,7.65823878020597e+001°)
2.32809125766484e+009	(-4.62907358488104e+001dB,7.65422043543820e+001°)
2.33345806228083e+009	(-4.62784020915887e+001dB,7.65019804703977e+001°)
2.33883723865918e+009	(-4.62660414403749e+001dB,7.64617158907872e+001°)
2.34422881531975e+009	(-4.62536541176012e+001dB,7.64214103580420e+001°)
2.34963282084813e+009	(-4.62412403443456e+001dB,7.63810636164487e+001°)
2.35504928389584e+009	(-4.62288003403456e+001dB,7.63406754120741e+001°)
2.36047823318040e+009	(-4.62163343240107e+001dB,7.63002454927497e+001°)
2.36591969748558e+009	(-4.62038425124352e+001dB,7.62597736080563e+001°)
2.37137370566148e+009	(-4.61913251214111e+001dB,7.62192595093103e+001°)
2.37684028662470e+009	(-4.61787823654401e+001dB,7.61787029495482e+001°)
2.38231946935851e+009	(-4.61662144577463e+001dB,7.61381036835126e+001°)
2.38781128291300e+009	(-4.61536216102884e+001dB,7.60974614676387e+001°)
2.39331575640521e+009	(-4.61410040337713e+001dB,7.60567760600402e+001°)
2.39883291901931e+009	(-4.61283619376586e+001dB,7.60160472204954e+001°)
2.40436280000675e+009	(-4.61156955301840e+001dB,7.59752747104344e+001°)
2.40990542868642e+009	(-4.61030050183632e+001dB,7.59344582929260e+001°)
2.41546083444476e+009	(-4.60902906080052e+001dB,7.58935977326644e+001°)
2.42102904673600e+009	(-4.60775525037239e+001dB,7.58526927959573e+001°)
2.42661009508223e+009	(-4.60647909089492e+001dB,7.58117432507125e+001°)
2.43220400907363e+009	(-4.60520060259385e+001dB,7.57707488664266e+001°)
2.43781081836857e+009	(-4.60391980557873e+001dB,7.57297094141724e+001°)
2.44343055269379e+009	(-4.60263671984403e+001dB,7.56886246665873e+001°)
2.44906324184456e+009	(-4.60135136527024e+001dB,7.56474943978619e+001°)
2.45470891568485e+009	(-4.60006376162490e+001dB,7.56063183837283e+001°)
2.46036760414744e+009	(-4.59877392856368e+001dB,7.55650964014490e+001°)
2.46603933723415e+009	(-4.59748188563142e+001dB,7.55238282298059e+001°)
2.47172414501595e+009	(-4.59618765226317e+001dB,7.54825136490895e+001°)
2.47742205763310e+009	(-4.59489124778521e+001dB,7.54411524410881e+001°)
2.48313310529538e+009	(-4.59359269141602e+001dB,7.53997443890781e+001°)
2.48885731828220e+009	(-4.59229200226738e+001dB,7.53582892778125e+001°)
2.49459472694277e+009	(-4.59098919934524e+001dB,7.53167868935120e+001°)
2.50034536169624e+009	(-4.58968430155079e+001dB,7.52752370238543e+001°)
2.50610925303193e+009	(-4.58837732768139e+001dB,7.52336394579648e+001°)
2.51188643150939e+009	(-4.58706829643152e+001dB,7.51919939864070e+001°)
2.51767692775867e+009	(-4.58575722639376e+001dB,7.51503004011730e+001°)
2.52348077248038e+009	(-4.58444413605970e+001dB,7.51085584956746e+001°)
2.52929799644595e+009	(-4.58312904382087e+001dB,7.50667680647337e+001°)
2.53512863049772e+009	(-4.58181196796969e+001dB,7.50249289045738e+001°)
2.54097270554911e+009	(-4.58049292670034e+001dB,7.49830408128115e+001°)
2.54683025258485e+009	(-4.57917193810967e+001dB,7.49411035884475e+001°)
